id	text	audio_url	translate_id	translate_text
525314	The president has abolished slavery.	http://www.manythings.org/tatoeba	3481623	Tổng thống đã bỏ chế độ sở hữu nô lệ.
525709	Except for one person, everybody went home.	http://www.manythings.org/tatoeba	10362076	Ngoại trừ một người, tất cả mọi người đã về nhà.
526363	He had hoped to succeed, but he didn't.	NULL	1541861	Anh ta đã từng hy vọng sẽ thành công, nhưng điều đó không thành hiện thực.
526421	I had a fight with my older brother yesterday.	http://www.manythings.org/tatoeba	9015904	Hôm qua tôi đã cãi nhau với anh trai.
528499	Are you studying chemistry?	http://www.manythings.org/tatoeba	8975296	Bạn đang học Hóa à?
528511	My brother has a good memory.	http://www.manythings.org/tatoeba	8978303	Anh trai tôi có trí nhớ tốt.
528513	The population of Japan is larger than that of Canada.	http://www.manythings.org/tatoeba	8973833	Dân số Nhật Bản nhiều hơn dân số Canada.
528525	My father can swim, but my mother can't.	http://www.manythings.org/tatoeba	9735851	Bố tôi biết bơi, nhưng mẹ tôi thì không.
528541	The Greeks also eat fish often.	NULL	6275425	Người Hy Lạp cũng hay ăn cá.
530065	He's definitely not coming.	NULL	606861	Chắc chắn anh ấy sẽ không đến.
530104	My mother told me to behave myself.	http://www.manythings.org/tatoeba	10110513	Mẹ nhắc nhở tôi phải cư xử cho đúng mực.
530574	I bought myself this superfast popcorn machine as a Christmas present.	NULL	5772393	Tôi tự mua cho mình một chiếc máy làm bỏng ngô siêu tốc coi như quà Giáng sinh.
531191	I've forgotten your number.	http://www.manythings.org/tatoeba	9022319	Tôi đã quên mất số điện thoại của bạn rồi.
532379	I can't forget, but I don't remember what.	NULL	1564345	Tôi không thể quên nhưng tôi chẳng nhớ gì cả.
532812	It's always been like that.	http://www.manythings.org/tatoeba	5147626	Nó luôn luôn như vậy.
532838	"I'm saying ""For the sake of Earth's environment,"" but actually it's ""For the sake of the people living on Earth."""	NULL	3460404	"Tôi nói là ""Vì môi trường của Trái Đất"", nhưng thực ra nó là ""Vì những người đang sống trên Trái Đất""."
533132	They gave us a warm greeting.	NULL	5911230	Họ chào đón chúng tôi một cách nồng nhiệt.
534202	Is it all right to eat out tonight?	http://www.manythings.org/tatoeba	5772395	Ra ngoài ăn tối hôm nay liệu có ổn không?
534626	After all, I'm a waste of space.	NULL	9735947	Rốt cuộc thì tôi cũng là người thừa mà.
534728	You're all cowards.	http://www.manythings.org/tatoeba	9431868	Tất cả chúng mày đều là đồ nhát cáy.
535037	With no work, I can't save any money.	NULL	1558280	Không có công việc, tôi không thể đẻ giành tiền.
535796	Beautiful flowers have thorns.	NULL	3364785	Hoa càng đẹp thì càng có nhiều gai
537494	Please stick this label to your baggage.	NULL	4456381	Vui lòng dán nhãn vào hành lý của bạn.
537699	Every Tibetan above 25 has the right to stand for election to the Assembly of Tibetan People's Deputies.	NULL	8987646	Mọi người dân Tây Tạng trên 25 tuổi đều có quyền tự ứng cử vào Hiệp hội Đại biểu Nhân dân Tây Tạng.
537749	You'd better get your stuff together now because we're leaving in ten minutes.	NULL	1541982	Bạn tốt nhất nên gói đồ lại đi vì bạn sẽ rời đi trong 10 phút nữa.
537811	Nothing ventured, nothing gained.	http://www.manythings.org/tatoeba	8989633	Không vào hang cọp sao bắt được cọp con.
539609	We mistook him for an American.	NULL	10274107	Chúng tôi đã nhầm anh ấy với một người Mỹ.
540347	Person ignorant of the real world.	NULL	8989682	Ếch ngồi đáy giếng.
540789	The frog in the well.	NULL	8989682	Ếch ngồi đáy giếng.
541753	The last leg of our journey will be the most difficult.	NULL	3350969	Chặng cuối của cuộc hành trình của chúng tôi sẽ là khó khăn nhất.
543762	That factory manufactures toys.	http://www.manythings.org/tatoeba	5145537	Công ty đó sản xuất đồ chơi.
545590	"Frustrated with the European languages, which he considered ""too boring"", Christopher Columbus invented ""Columbian"", a language so complicated that only he could speak it."	NULL	9040912	Cri-xtốp-phơ Cô-lôm-bô vì cho rằng những ngôn ngữ châu Âu quá nhàm chán, nên ông đã phát minh ra tiếng Cô-lôm - một loại ngôn ngữ mà chỉ mình ông có thể dùng.
545678	Either one of us will be chosen.	NULL	9933060	Một trong hai người chúng ta sẽ được lựa chọn.
547284	Can anyone translate this sentence?	http://www.manythings.org/tatoeba	9917310	Có ai dịch được câu này không?
550931	Let us be fully aware of all the importance of this day, because today within the generous walls of Boulogne-sur-Mer have met not French with English, nor Russians with Polish, but people with people.	NULL	604748	Chúng ta hãy ý thức tất cả tầm quan trọng của ngày hôm nay. vì hôm nay trong bốn bức tường mến khách của Boulogne-sur-Mer, không phải là người Pháp và người Anh, người Nga và người Ba Lan gặp nhau, mà là những con người gặp gớ những con người.
550933	Let us consider the gravity of this day, for today inside the hospitable walls of Boulogne-sur-Mer, the French are not meeting the English, nor are Russians meeting Poles, but people are meeting people.	NULL	604748	Chúng ta hãy ý thức tất cả tầm quan trọng của ngày hôm nay. vì hôm nay trong bốn bức tường mến khách của Boulogne-sur-Mer, không phải là người Pháp và người Anh, người Nga và người Ba Lan gặp nhau, mà là những con người gặp gớ những con người.
552228	In 2009, Selena Gomez became the youngest person to be named a United Nations Children's Fund Ambassador in the United States.	NULL	9023427	Vào năm 2009, Selena Gomez đã được lựa chọn để trở thành Đại sứ trẻ nhất của Quỹ Nhi đồng Liên hợp quốc tại Mỹ.
553931	Wine is poetry put into a bottle.	http://www.manythings.org/tatoeba	9381346	Rượu vang là thơ ca đựng trong chai.
554211	I left my briefcase on the bus.	http://www.manythings.org/tatoeba	5772397	Tôi để quên cái cặp táp trên xe buýt.
554216	I left your umbrella on the bus.	http://www.manythings.org/tatoeba	1089362	Tôi dã để lại cây dù của bạn trên xe buýt.
554237	I'm flying to Hanoi tomorrow.	NULL	3400431	Tôi sẽ bay đến Hà Nội vào ngày mai.
554238	After that, I'll leave for Saigon.	NULL	8982276	Sau đó, tôi sẽ xuất phát đến thành phố Hồ Chí Minh.
554422	My house is close to the school.	http://www.manythings.org/tatoeba	554438	Nhà tôi ở gần trường.
555155	He took a book from the bookshelf.	http://www.manythings.org/tatoeba	9183375	Anh ấy đã lấy một cuốn sách từ trong giá sách.
556613	That book is thick, but it's not very expensive.	NULL	3468089	Quyển sách đó dày, nhưng nó không đắt lắm.
558962	Please do not forget.	NULL	558967	Xin đừng quên.
560974	Wine is bottled poetry.	NULL	9381344	Rượu vang là thơ ca được chứa đựng trong chai.
561807	A cheetah can run as fast as 70 miles per hour.	NULL	6546634	Một con báo cheetah có thể chạy nhanh 20 dặm một giờ.
565742	Did your wish come true?	http://www.manythings.org/tatoeba	9010502	Điều ước của bạn đã trở thành sự thật chưa?
566026	Time is money.	http://www.manythings.org/tatoeba	8990227	Thời gian là vàng.
566213	Look how they all speak ill of me behind my back because I married a woman thirty years younger than me.	NULL	5763445	Coi họ nói xấu sau lưng tôi thế nào vì tôi lấy vợ trẻ hơn ba mươi tuổi đi.
566456	This lawn mower runs on petrol.	NULL	849459	Cái máy cắt cỏ này chạy bằng xăng.
567943	You've got dark circles under your eyes.	NULL	5772399	Bạn có quầng thâm dưới mắt đấy.
568403	You should read a lot of books while you're young.	http://www.manythings.org/tatoeba	1541918	Lúc còn trẻ thì bạn nên đọc nhiều sách vào.
569277	How are things at work?	http://www.manythings.org/tatoeba	9003250	Công việc của mày dư lào?
574154	Is it possible to stay here a little longer?	NULL	1542915	Ở đây lâu hơn một chút có được không?
574185	I'm a tennis player.	http://www.manythings.org/tatoeba	1542174	Tôi là người chơi ten-nít.
577830	Reading books is interesting.	http://www.manythings.org/tatoeba	4608364	Đọc sách thì rất thú vị.
578929	She burned her left hand.	http://www.manythings.org/tatoeba	9051496	Cô ấy đã bị bỏng tay trái.
579224	Children need a lot of sleep.	http://www.manythings.org/tatoeba	8995687	Trẻ em cần ngủ nhiều.
582934	She doesn't have a driver's license.	http://www.manythings.org/tatoeba	582936	Chị ấy không có bằng lái xe.
589575	You only live once.	http://www.manythings.org/tatoeba	1550807	Mày chỉ sống được một lần.
589610	"When I was inside my mother's womb, I looked through my mother's navel at the house where I would be born and I thought: ""No way I'm going there""."	NULL	8992023	"Lúc tôi còn đang ở trong bụng mẹ, tôi thử nhìn ngôi nhà mà tôi sẽ được sinh ra qua lỗ rốn, rồi tôi nghĩ: ""Còn lâu mình mới đi đến cái nhà này."""
589624	"When I was inside my mother's womb, I looked through my mother's navel at the house where I would be born and I thought: ""This won't do""."	NULL	8992007	"Lúc tôi còn đang ở trong bụng mẹ, tôi thử nhìn ngôi nhà mà tôi sẽ được sinh ra qua lỗ rốn, rồi tôi nghĩ: ""Nhà thế này thì không được rồi."""
591205	Stay at home.	http://www.manythings.org/tatoeba	8627401	Ở nhà.
592855	Speaking of Mr. Tanaka, have you seen him lately?	NULL	592862	Nói về ông Tanaka, anh có trông thấy ông ta gần đây không?
593246	She's a kind person.	http://www.manythings.org/tatoeba	9024303	Cô ấy là một người tốt bụng.
594867	If he saw you, he'd be surprised.	NULL	9546940	Anh ấy sẽ ngạc nhiên nếu anh ấy thấy bạn.
597366	What's your name? I asked.	NULL	1575367	"Tôi hỏi ""tên mày là gì?""."
597779	You killed my father, and today I'll have my vengeance.	NULL	9082287	Mày đã giết chết cha tao, và hôm nay tao sẽ trả thù mày.
599281	Turn the light off. I can't fall asleep.	http://www.manythings.org/tatoeba	934990	Tắt đèn đi. Tôi không thể ngủ được.
602852	What would I do if you died?!	NULL	8992753	Nếu bạn mà chết thì tôi sẽ làm gì đây?!
603467	Since I was tired, I went to bed early.	http://www.manythings.org/tatoeba	1080142	Vì tôi mệt mỏi, nên tôi đi ngủ sớm.
606870	Today is the first day of the rest of your life.	http://www.manythings.org/tatoeba	606879	Hôm nay là ngày đầu tiên của phần còn lại của đời bạn.
607674	Love must have wings to fly away from love, and to fly back again.	NULL	607691	Tình yêu phải có cánh để bay khỏi tình yêu, và lại bay trở lại.
607736	Alan is a poet.	NULL	1547594	Alan là một nhà thơ.
610688	Cheer up John. There are more fish in the sea.	NULL	9000485	Vui lên nào John. Ngoài biển thiếu gì cá.
611122	The apple does not fall far from the tree.	http://www.manythings.org/tatoeba	8994327	Hổ phụ sinh hổ tử.
611244	Hello Mimi! How are you?	NULL	582994	Chào Mimi! Bạn có khỏe không?
611372	We want complete sentences.	NULL	1818188	Chúng tôi muốn những câu đầy đủ.
612803	He who talks big does little.	NULL	612799	Kẻ nói nhiều thường làm ít.
614051	My brother is watching TV.	http://www.manythings.org/tatoeba	8992843	Anh trai tôi đang xem ti vi.
614439	My older brother is watching TV.	http://www.manythings.org/tatoeba	8992843	Anh trai tôi đang xem ti vi.
615599	Death is an integral part of life.	http://www.manythings.org/tatoeba	3481643	Cái chết là một phần không thể tách rời của cuộc sống.
618405	You have very sexy legs.	http://www.manythings.org/tatoeba	1564052	Bạn có đôi chân rất sexy.
618576	It exists, but seeing as it is taboo and that nobody talks about it, there's no need to have words for it.	NULL	9008631	Nó có tồn tại, nhưng vì nó là điều cấm kỵ và không có ai nói về nó cả, nên việc đặt cho nó một cái tên là không cần thiết.
619169	It's like water on a duck's back.	NULL	619166	Nước đổ đầu vịt.
619177	Everyone is master in his own house.	NULL	619173	Anh hùng nào giang sơn nấy.
619627	It's a lot of fun.	http://www.manythings.org/tatoeba	9007629	Thật vui.
619660	What did you drink?	http://www.manythings.org/tatoeba	5160022	Cậu đã uống gì?
620391	Follow your sister's example.	http://www.manythings.org/tatoeba	9769362	Mày học theo chị mày đi.
620632	Every dog is valiant at his own door.	NULL	620631	Chó cậy gần nhà gà cậy gần chuồng.
620639	Darn it!	NULL	10006761	Cái đệch!
627067	I'll wait here until she comes.	NULL	1250183	Tôi sẽ đợi ở đây đến khi nào cô ấy tới.
627421	It is not easy to catch a hare with your bare hands.	NULL	626215	Bắt thỏ rừng bằng tay thì khó.
